Block,Column,Row,Name,ID,F635 Median,B635,B635 Median,SNR 635,F635 Median - B635,global_BGMedian,minimum_BGMedian,sample,sampleID,sample_array_ID
32,8,17,MSP1Block17,1C10,44498,1300,1300,35.934,43198,897,699,16,S_g16,16
32,1,18,MSP1Block2PaloAltorepeat,1.00E+08,7961,773,773,2.955,7188,897,699,16,S_g16,16
32,2,18,MSP1Block23D7full,1A10,9754,762,762,15.929,8992,897,699,16,S_g16,16
32,3,18,MSP1Block2MAD20repeat,1G10,13158,858,858,34.28,12300,897,699,16,S_g16,16
32,4,18,MSP2CHO,1C12,65535,1126,1126,60.796,64409,897,699,16,S_g16,16
32,5,18,MBP,1.00E+12,20517,1624,1624,21.191,18893,897,699,16,S_g16,16
32,6,18,MSP2DD2,1A8,65535,2242,2242,26.308,63293,897,699,16,S_g16,16
32,7,18,MSP33D7,1G8,3576,1484,1484,1.558,2092,897,699,16,S_g16,16
32,8,18,MSP1Block17,1C10,42823,1302,1302,55.894,41521,897,699,16,S_g16,16
32,1,19,Surfin4.2K1A,1M7,2952,767,767,0.733,2185,897,699,16,S_g16,16
32,2,19,Surfin4.23D7A,1I9,34895,765,765,130.67,34130,897,699,16,S_g16,16
32,3,19,MSPDBL2N-terminal,1O9,41680,943,943,107.557,40737,897,699,16,S_g16,16
32,4,19,MSP1Block2R033,1K11,65535,1149,1149,49.556,64386,897,699,16,S_g16,16
32,5,19,MSPDBL2C-terminal,1M11,30962,1375,1375,34.78,29587,897,699,16,S_g16,16
32,6,19,Surfin4.23D7B,1I7,2023,1432,1432,0.484,591,897,699,16,S_g16,16
32,7,19,MSP1Block23D7repeat,1O7,24228,1218,1218,22.223,23010,897,699,16,S_g16,16
32,8,19,MSP1Block2Wellcomerepeat,1K9,19014,1240,1240,36.629,17774,897,699,16,S_g16,16
32,1,20,Surfin4.2K1A,1M7,4500,782,782,0.688,3718,897,699,16,S_g16,16
32,2,20,Surfin4.23D7A,1I9,41459,803,803,41.845,40656,897,699,16,S_g16,16
32,3,20,MSPDBL2N-terminal,1O9,48015,955,955,39.363,47060,897,699,16,S_g16,16
32,4,20,MSP1Block2R033,1K11,65535,1145,1145,31.803,64390,897,699,16,S_g16,16
32,5,20,MSPDBL2C-terminal,1M11,40982,1177,1177,63.888,39805,897,699,16,S_g16,16
32,6,20,Surfin4.23D7B,1I7,1762,1095,1095,1.493,667,897,699,16,S_g16,16
32,7,20,MSP1Block23D7repeat,1O7,34642,1129,1129,20.796,33513,897,699,16,S_g16,16
32,8,20,MSP1Block2Wellcomerepeat,1K9,22307,1258,1258,16.48,21049,897,699,16,S_g16,16
32,1,21,Surfin4.2K1A,1M7,3976,830,830,0.849,3146,897,699,16,S_g16,16
32,2,21,Surfin4.23D7A,1I9,41834,834,834,65.528,41000,897,699,16,S_g16,16
32,3,21,MSPDBL2N-terminal,1O9,48129,974,974,62.711,47155,897,699,16,S_g16,16
32,4,21,MSP1Block2R033,1K11,65535,1178,1178,29.821,64357,897,699,16,S_g16,16
32,5,21,MSPDBL2C-terminal,1M11,39800,1245,1245,62.565,38555,897,699,16,S_g16,16
32,6,21,Surfin4.23D7B,1I7,1670,1247,1247,0.04,423,897,699,16,S_g16,16
32,7,21,MSP1Block23D7repeat,1O7,37471,1638,1638,5.545,35833,897,699,16,S_g16,16
32,8,21,MSP1Block2Wellcomerepeat,1K9,21386,1716,1716,5.073,19670,897,699,16,S_g16,16
32,1,22,Buffer,1M8,953,794,794,0.273,159,897,699,16,S_g16,16
32,2,22,Buffer,1I10,998,803,803,1.232,195,897,699,16,S_g16,16
32,3,22,Buffer,1O10,1052,872,872,0.534,180,897,699,16,S_g16,16
32,4,22,Buffer,1K12,1199,1005,1005,0.146,194,897,699,16,S_g16,16
32,5,22,Buffer,1M12,1275,1234,1234,-0.179,41,897,699,16,S_g16,16
32,6,22,Buffer,1I8,2523,2582,2582,-0.429,-59,897,699,16,S_g16,16
32,7,22,CommercialHumanIgG,1O8,65535,14283,14283,2.436,51252,897,699,16,S_g16,16
32,8,22,Landmark,1K10,65535,14835,14835,3.168,50700,897,699,16,S_g16,16
32,1,23,Buffer,1M8,982,743,743,-0.031,239,897,699,16,S_g16,16
32,2,23,Buffer,1I10,1133,770,770,0.083,363,897,699,16,S_g16,16
32,3,23,Buffer,1O10,1000,787,787,0.868,213,897,699,16,S_g16,16
32,4,23,Buffer,1K12,1085,868,868,0.16,217,897,699,16,S_g16,16
32,5,23,Buffer,1M12,40035,1269,1269,13.201,38766,897,699,16,S_g16,16
32,6,23,Buffer,1I8,47418,7959,7959,1.766,39459,897,699,16,S_g16,16
32,7,23,CommercialHumanIgG,1O8,65535,36996,36996,1.455,28539,897,699,16,S_g16,16
32,8,23,Landmark,1K10,65535,28985,28985,1.865,36550,897,699,16,S_g16,16
32,1,24,Buffer,1M8,941,754,754,0.175,187,897,699,16,S_g16,16
32,2,24,Buffer,1I10,892,775,775,-0.08,117,897,699,16,S_g16,16
32,3,24,Buffer,1O10,929,771,771,-0.028,158,897,699,16,S_g16,16
32,4,24,Buffer,1K12,1051,810,810,0.001,241,897,699,16,S_g16,16
32,5,24,Buffer,1M12,2103,1525,1525,-0.204,578,897,699,16,S_g16,16
32,6,24,Buffer,1I8,18406,15190,15190,0.008,3216,897,699,16,S_g16,16
32,7,24,CommercialHumanIgG,1O8,65535,39833,39833,1.449,25702,897,699,16,S_g16,16
32,8,24,Landmark,1K10,65535,30960,30960,1.777,34575,897,699,16,S_g16,16
33,1,1,Landmark,1F1,65535,4717,4717,4.818,60818,897,602,17,S_g17,17
33,2,1,MSP3.6,1B3,33155,1998,1998,3.477,31157,897,602,17,S_g17,17
33,3,1,ETRAMP10.2,1H3,3375,998,998,5.129,2377,897,602,17,S_g17,17
33,4,1,GAMA,1D5,20812,886,886,55.069,19926,897,602,17,S_g17,17
33,5,1,MSRP4,1F5,34850,902,902,106.645,33948,897,602,17,S_g17,17
33,6,1,MSP4,1B1,65535,1328,1328,6.196,64207,897,602,17,S_g17,17
33,7,1,RAMA,1H1,8498,956,956,0.605,7542,897,602,17,S_g17,17
33,8,1,ASP,1D3,21324,807,807,19.116,20517,897,602,17,S_g17,17
33,1,2,Landmark,1F1,65535,3731,3731,3.885,61804,897,602,17,S_g17,17
33,2,2,MSP3.6,1B3,64197,1680,1680,6.972,62517,897,602,17,S_g17,17
33,3,2,ETRAMP10.2,1H3,3409,918,918,6.897,2491,897,602,17,S_g17,17
33,4,2,GAMA,1D5,20774,842,842,46.693,19932,897,602,17,S_g17,17
33,5,2,MSRP4,1F5,33785,881,881,59.294,32904,897,602,17,S_g17,17
33,6,2,MSP4,1B1,65535,1243,1243,5.827,64292,897,602,17,S_g17,17
33,7,2,RAMA,1H1,11342,1026,1026,1.101,10316,897,602,17,S_g17,17
33,8,2,ASP,1D3,26383,863,863,22.772,25520,897,602,17,S_g17,17
33,1,3,Landmark,1F1,65535,2526,2526,4.24,63009,897,602,17,S_g17,17
33,2,3,MSP3.6,1B3,4504,1243,1243,0.195,3261,897,602,17,S_g17,17
33,3,3,ETRAMP10.2,1H3,2884,1032,1032,0.247,1852,897,602,17,S_g17,17
33,4,3,GAMA,1D5,16637,886,886,1.944,15751,897,602,17,S_g17,17
33,5,3,MSRP4,1F5,28280,846,846,25.541,27434,897,602,17,S_g17,17
33,6,3,MSP4,1B1,65535,1050,1050,49.969,64485,897,602,17,S_g17,17
33,7,3,RAMA,1H1,9119,988,988,15.845,8131,897,602,17,S_g17,17
33,8,3,ASP,1D3,17235,861,861,18.961,16374,897,602,17,S_g17,17
33,1,4,PFD1130W,1F2,3469,1655,1655,0.054,1814,897,602,17,S_g17,17
33,2,4,EBA140,1B4,1612,1156,1156,0.031,456,897,602,17,S_g17,17
33,3,4,MSRP2,1H4,21250,1317,1317,1.378,19933,897,602,17,S_g17,17
33,4,4,MSRP5,1D6,1668,863,863,-0.044,805,897,602,17,S_g17,17
33,5,4,P34,1F6,1269,748,748,3.795,521,897,602,17,S_g17,17
33,6,4,MSP8,1B2,14217,779,779,12.026,13438,897,602,17,S_g17,17
33,7,4,P12,1H2,2708,772,772,14.836,1936,897,602,17,S_g17,17
33,8,4,MSP6,1D4,4416,798,798,0.45,3618,897,602,17,S_g17,17
33,1,5,PFD1130W,1F2,3406,1526,1526,2.127,1880,897,602,17,S_g17,17
33,2,5,EBA140,1B4,1561,1223,1223,0.02,338,897,602,17,S_g17,17
33,3,5,MSRP2,1H4,22566,1191,1191,19.489,21375,897,602,17,S_g17,17
33,4,5,MSRP5,1D6,1443,798,798,2.361,645,897,602,17,S_g17,17
33,5,5,P34,1F6,1500,691,691,4.422,809,897,602,17,S_g17,17
33,6,5,MSP8,1B2,15697,713,713,12.213,14984,897,602,17,S_g17,17
33,7,5,P12,1H2,2452,698,698,7.214,1754,897,602,17,S_g17,17
33,8,5,MSP6,1D4,5518,715,715,0.811,4803,897,602,17,S_g17,17
33,1,6,PFD1130W,1F2,2781,1531,1531,3.291,1250,897,602,17,S_g17,17
33,2,6,EBA140,1B4,1162,1360,1360,-0.381,-198,897,602,17,S_g17,17
33,3,6,MSRP2,1H4,21497,1147,1147,15.622,20350,897,602,17,S_g17,17
33,4,6,MSRP5,1D6,1206,788,788,0.532,418,897,602,17,S_g17,17
33,5,6,P34,1F6,1336,693,693,1.056,643,897,602,17,S_g17,17
33,6,6,MSP8,1B2,12403,705,705,7.843,11698,897,602,17,S_g17,17
33,7,6,P12,1H2,2490,693,693,4.325,1797,897,602,17,S_g17,17
33,8,6,MSP6,1D4,4341,714,714,0.813,3627,897,602,17,S_g17,17
33,1,7,PF1400044,1N1,5700,1423,1423,9.369,4277,897,602,17,S_g17,17
33,2,7,MSP1,1J3,8434,1328,1328,7.956,7106,897,602,17,S_g17,17
33,3,7,RON6,1P3,4892,1052,1052,7.097,3840,897,602,17,S_g17,17
33,4,7,MSP9,1L5,2402,827,827,0.921,1575,897,602,17,S_g17,17
33,5,7,PTEX150,1N5,19469,730,730,8.063,18739,897,602,17,S_g17,17
33,6,7,SERA7,1J1,4868,689,689,6.308,4179,897,602,17,S_g17,17
33,7,7,MSP2,1P1,17560,687,687,87.277,16873,897,602,17,S_g17,17
33,8,7,SERA3,1L3,10824,717,717,42.051,10107,897,602,17,S_g17,17
33,1,8,PF1400044,1N1,5207,1159,1159,14.07,4048,897,602,17,S_g17,17
33,2,8,MSP1,1J3,9291,1209,1209,37.032,8082,897,602,17,S_g17,17
33,3,8,RON6,1P3,4279,1070,1070,16.247,3209,897,602,17,S_g17,17
33,4,8,MSP9,1L5,3468,895,895,7.548,2573,897,602,17,S_g17,17
33,5,8,PTEX150,1N5,22970,752,752,9.493,22218,897,602,17,S_g17,17
33,6,8,SERA7,1J1,6068,687,687,125.971,5381,897,602,17,S_g17,17
33,7,8,MSP2,1P1,16033,685,685,104.258,15348,897,602,17,S_g17,17
33,8,8,SERA3,1L3,11169,707,707,44.369,10462,897,602,17,S_g17,17
33,1,9,PF1400044,1N1,4004,801,801,16.965,3203,897,602,17,S_g17,17
33,2,9,MSP1,1J3,8206,1084,1084,35.406,7122,897,602,17,S_g17,17
33,3,9,RON6,1P3,3885,1060,1060,24.859,2825,897,602,17,S_g17,17
33,4,9,MSP9,1L5,3425,981,981,4.502,2444,897,602,17,S_g17,17
33,5,9,PTEX150,1N5,18967,782,782,34.634,18185,897,602,17,S_g17,17
33,6,9,SERA7,1J1,4787,701,701,54.931,4086,897,602,17,S_g17,17
33,7,9,MSP2,1P1,16414,696,696,91.52,15718,897,602,17,S_g17,17
33,8,9,SERA3,1L3,7813,712,712,13.18,7101,897,602,17,S_g17,17
33,1,10,P41,1N2,2305,710,710,19.184,1595,897,602,17,S_g17,17
33,2,10,RON3,1J4,4605,856,856,28.012,3749,897,602,17,S_g17,17
33,3,10,PF92,1P4,5729,1005,1005,6.921,4724,897,602,17,S_g17,17
33,4,10,MSRP1,1L6,28263,1170,1170,22.141,27093,897,602,17,S_g17,17
33,5,10,EBA175,1N6,3389,823,823,5.693,2566,897,602,17,S_g17,17
33,6,10,TLP,1J2,4875,707,707,88.975,4168,897,602,17,S_g17,17
33,7,10,PF3D7_0606800,1P2,4978,696,696,33.304,4282,897,602,17,S_g17,17
33,8,10,PFA0135W,1L4,2634,702,702,44.392,1932,897,602,17,S_g17,17
33,1,11,P41,1N2,2245,685,685,11.982,1560,897,602,17,S_g17,17
33,2,11,RON3,1J4,5107,760,760,27.903,4347,897,602,17,S_g17,17
33,3,11,PF92,1P4,6943,929,929,7.294,6014,897,602,17,S_g17,17
33,4,11,MSRP1,1L6,29169,1315,1315,18.878,27854,897,602,17,S_g17,17
33,5,11,EBA175,1N6,3158,873,873,9.705,2285,897,602,17,S_g17,17
33,6,11,TLP,1J2,4059,705,705,24.711,3354,897,602,17,S_g17,17
33,7,11,PF3D7_0606800,1P2,5133,685,685,20.671,4448,897,602,17,S_g17,17
33,8,11,PFA0135W,1L4,2190,696,696,5.801,1494,897,602,17,S_g17,17
33,1,12,P41,1N2,1918,670,670,7.358,1248,897,602,17,S_g17,17
33,2,12,RON3,1J4,4437,708,708,31.598,3729,897,602,17,S_g17,17
33,3,12,PF92,1P4,4586,850,850,2.893,3736,897,602,17,S_g17,17
33,4,12,MSRP1,1L6,29383,1217,1217,22.453,28166,897,602,17,S_g17,17
33,5,12,EBA175,1N6,3084,832,832,6.948,2252,897,602,17,S_g17,17
33,6,12,TLP,1J2,3710,685,685,22.083,3025,897,602,17,S_g17,17
33,7,12,PF3D7_0606800,1P2,4085,670,670,38.719,3415,897,602,17,S_g17,17
33,8,12,PFA0135W,1L4,1975,699,699,1.821,1276,897,602,17,S_g17,17
33,1,13,PF3D7_0525800(IMC1g),1F7,6523,664,664,24.599,5859,897,602,17,S_g17,17
33,2,13,PF3D7_1460600(ISP3),1B9,4227,672,672,56.893,3555,897,602,17,S_g17,17
33,3,13,PF3D7_1455300,1H9,3281,734,734,10.05,2547,897,602,17,S_g17,17
33,4,13,PF3D7_1025300,1D11,882,799,799,-0.198,83,897,602,17,S_g17,17
33,5,13,PF3D7_0925900,1F11,1859,706,706,15.683,1153,897,602,17,S_g17,17
33,6,13,PF3D7_0831400,1B7,4492,668,668,97.411,3824,897,602,17,S_g17,17
33,7,13,PF3D7_0730800.2,1H7,46826,696,696,185.053,46130,897,602,17,S_g17,17
33,8,13,PF3D7_1407800(PM4),1D9,796,708,708,0.443,88,897,602,17,S_g17,17
33,1,14,PF3D7_0525800(IMC1g),1F7,6922,662,662,106.594,6260,897,602,17,S_g17,17
33,2,14,PF3D7_1460600(ISP3),1B9,4320,656,656,99.154,3664,897,602,17,S_g17,17
33,3,14,PF3D7_1455300,1H9,2864,668,668,21.104,2196,897,602,17,S_g17,17
33,4,14,PF3D7_1025300,1D11,658,667,667,1.008,-9,897,602,17,S_g17,17
33,5,14,PF3D7_0925900,1F11,1895,653,653,16.57,1242,897,602,17,S_g17,17
33,6,14,PF3D7_0831400,1B7,5153,660,660,18.199,4493,897,602,17,S_g17,17
33,7,14,PF3D7_0730800.2,1H7,48141,715,715,189.142,47426,897,602,17,S_g17,17
33,8,14,PF3D7_1407800(PM4),1D9,745,703,703,1.751,42,897,602,17,S_g17,17
33,1,15,PF3D7_0525800(IMC1g),1F7,6128,654,654,127.967,5474,897,602,17,S_g17,17
33,2,15,PF3D7_1460600(ISP3),1B9,3843,646,646,28.742,3197,897,602,17,S_g17,17
33,3,15,PF3D7_1455300,1H9,2975,637,637,1.288,2338,897,602,17,S_g17,17
33,4,15,PF3D7_1025300,1D11,609,624,624,-0.065,-15,897,602,17,S_g17,17
33,5,15,PF3D7_0925900,1F11,2258,622,622,15.195,1636,897,602,17,S_g17,17
33,6,15,PF3D7_0831400,1B7,3842,647,647,4.774,3195,897,602,17,S_g17,17
33,7,15,PF3D7_0730800.2,1H7,47830,705,705,56.145,47125,897,602,17,S_g17,17
33,8,15,PF3D7_1407800(PM4),1D9,721,689,689,0.314,32,897,602,17,S_g17,17
33,1,16,PF3D7_0629500_SEG2,1F8,15457,662,662,149.423,14795,897,602,17,S_g17,17
33,2,16,PF3D7_1345100,1B10,3504,654,654,0.999,2850,897,602,17,S_g17,17
33,3,16,PF3D7_0206200,1H10,2048,630,630,0.505,1418,897,602,17,S_g17,17
33,4,16,PF3D7_1105800,1D12,3303,613,613,1.716,2690,897,602,17,S_g17,17
33,5,16,PTRAMP,1F12,5577,610,610,40.304,4967,897,602,17,S_g17,17
33,6,16,EBA181,1B8,1877,639,639,2.564,1238,897,602,17,S_g17,17
33,7,16,CD4TAG,1H8,1909,677,677,4.211,1232,897,602,17,S_g17,17
33,8,16,SERA2,1D10,7060,669,669,62.082,6391,897,602,17,S_g17,17
33,1,17,PF3D7_0629500_SEG2,1F8,15214,674,674,94.448,14540,897,602,17,S_g17,17
33,2,17,PF3D7_1345100,1B10,3505,659,659,1.267,2846,897,602,17,S_g17,17
33,3,17,PF3D7_0206200,1H10,2120,631,631,0.422,1489,897,602,17,S_g17,17
33,4,17,PF3D7_1105800,1D12,3929,604,604,92.159,3325,897,602,17,S_g17,17
33,5,17,PTRAMP,1F12,5140,603,603,76.019,4537,897,602,17,S_g17,17
33,6,17,EBA181,1B8,1928,622,622,5.67,1306,897,602,17,S_g17,17
33,7,17,CD4TAG,1H8,1922,653,653,5.614,1269,897,602,17,S_g17,17
33,8,17,SERA2,1D10,6953,663,663,74.536,6290,897,602,17,S_g17,17
33,1,18,PF3D7_0629500_SEG2,1F8,14103,681,681,16.706,13422,897,602,17,S_g17,17
33,2,18,PF3D7_1345100,1B10,3144,667,667,11.048,2477,897,602,17,S_g17,17
33,3,18,PF3D7_0206200,1H10,2220,641,641,6.543,1579,897,602,17,S_g17,17
33,4,18,PF3D7_1105800,1D12,3980,609,609,76.7,3371,897,602,17,S_g17,17
33,5,18,PTRAMP,1F12,5301,602,602,123.37,4699,897,602,17,S_g17,17
33,6,18,EBA181,1B8,1641,620,620,22.984,1021,897,602,17,S_g17,17
33,7,18,CD4TAG,1H8,1808,657,657,16.299,1151,897,602,17,S_g17,17
33,8,18,SERA2,1D10,6928,672,672,33.644,6256,897,602,17,S_g17,17
33,1,19,MSP1Block2K1flank,1N7,16749,708,708,63.237,16041,897,602,17,S_g17,17
33,2,19,MSP1Block2Wellcomefull,1J9,22953,710,710,201.04,22243,897,602,17,S_g17,17
33,3,19,MSP1Block2MAD20full,1P9,10825,680,680,101.674,10145,897,602,17,S_g17,17
33,4,19,MSP3K1,1L11,1495,632,632,18.298,863,897,602,17,S_g17,17
33,5,19,MSPDBLC-terminal,1N11,10044,624,624,101.899,9420,897,602,17,S_g17,17
33,6,19,Surfin4.2K1,1J7,10858,653,653,105,10205,897,602,17,S_g17,17
33,7,19,MSPDBLN-terminal,1P7,3939,688,688,14.285,3251,897,602,17,S_g17,17
33,8,19,Surfin4.2Conserved,1L9,17921,705,705,78.789,17216,897,602,17,S_g17,17
33,1,20,MSP1Block2K1flank,1N7,14558,774,774,69.249,13784,897,602,17,S_g17,17
33,2,20,MSP1Block2Wellcomefull,1J9,21708,840,840,37.447,20868,897,602,17,S_g17,17
33,3,20,MSP1Block2MAD20full,1P9,8912,785,785,14.417,8127,897,602,17,S_g17,17
33,4,20,MSP3K1,1L11,1712,705,705,15.882,1007,897,602,17,S_g17,17
33,5,20,MSPDBLC-terminal,1N11,11760,682,682,87.429,11078,897,602,17,S_g17,17
33,6,20,Surfin4.2K1,1J7,11660,701,701,40.494,10959,897,602,17,S_g17,17
33,7,20,MSPDBLN-terminal,1P7,4421,723,723,14.613,3698,897,602,17,S_g17,17
33,8,20,Surfin4.2Conserved,1L9,20768,746,746,58.911,20022,897,602,17,S_g17,17
33,1,21,MSP1Block2K1flank,1N7,14367,1157,1157,1.639,13210,897,602,17,S_g17,17
33,2,21,MSP1Block2Wellcomefull,1J9,23911,3660,3660,3.373,20251,897,602,17,S_g17,17
33,3,21,MSP1Block2MAD20full,1P9,8614,2220,2220,1.949,6394,897,602,17,S_g17,17
33,4,21,MSP3K1,1L11,3123,1332,1332,6.274,1791,897,602,17,S_g17,17
33,5,21,MSPDBLC-terminal,1N11,10926,960,960,30.778,9966,897,602,17,S_g17,17
33,6,21,Surfin4.2K1,1J7,11599,837,837,61.503,10762,897,602,17,S_g17,17
33,7,21,MSPDBLN-terminal,1P7,2690,789,789,14.881,1901,897,602,17,S_g17,17
33,8,21,Surfin4.2Conserved,1L9,18318,773,773,53.951,17545,897,602,17,S_g17,17
33,1,22,Landmark,1N8,65535,7391,7391,4.108,58144,897,602,17,S_g17,17
33,2,22,PfD1160W18,1J10,39037,10635,10635,1.834,28402,897,602,17,S_g17,17
33,3,22,PfD1160W19,1P10,10974,3676,3676,0.843,7298,897,602,17,S_g17,17
33,4,22,MSP2CH15019DBL2,1L12,13933,2186,2186,7.637,11747,897,602,17,S_g17,17
33,5,22,GST,1N12,2438,1456,1456,3.428,982,897,602,17,S_g17,17
33,6,22,Buffer,1J8,1182,1100,1100,0.314,82,897,602,17,S_g17,17
33,7,22,Buffer,1P8,1450,889,889,0.18,561,897,602,17,S_g17,17
33,8,22,Buffer,1L10,813,776,776,0.873,37,897,602,17,S_g17,17
33,1,23,Landmark,1N8,65535,8267,8267,2.265,57268,897,602,17,S_g17,17
33,2,23,PfD1160W18,1J10,21861,8060,8060,0.779,13801,897,602,17,S_g17,17
33,3,23,PfD1160W19,1P10,9069,2470,2470,0.588,6599,897,602,17,S_g17,17
33,4,23,MSP2CH15019DBL2,1L12,7368,1809,1809,12.991,5559,897,602,17,S_g17,17
33,5,23,GST,1N12,2038,1358,1358,1.418,680,897,602,17,S_g17,17
33,6,23,Buffer,1J8,1165,1049,1049,0.187,116,897,602,17,S_g17,17
33,7,23,Buffer,1P8,1503,858,858,0.05,645,897,602,17,S_g17,17
33,8,23,Buffer,1L10,749,724,724,-0.086,25,897,602,17,S_g17,17
33,1,24,Landmark,1N8,65535,5127,5127,5.753,60408,897,602,17,S_g17,17
33,2,24,PfD1160W18,1J10,27392,1811,1811,3.325,25581,897,602,17,S_g17,17
33,3,24,PfD1160W19,1P10,5329,1128,1128,7.664,4201,897,602,17,S_g17,17
33,4,24,MSP2CH15019DBL2,1L12,13759,1013,1013,33.79,12746,897,602,17,S_g17,17
33,5,24,GST,1N12,1659,887,887,2.659,772,897,602,17,S_g17,17
33,6,24,Buffer,1J8,855,822,822,-0.04,33,897,602,17,S_g17,17
33,7,24,Buffer,1P8,3307,784,784,31.453,2523,897,602,17,S_g17,17
33,8,24,Buffer,1L10,769,752,752,0.338,17,897,602,17,S_g17,17
34,1,1,SERA5,1.00E+01,7423,836,836,2.19,6587,897,595,17,S_g17,17
34,2,1,MSP11,1A3,29705,986,986,3.244,28719,897,595,17,S_g17,17
34,3,1,RIPR,1G3,1155,1063,1063,-0.17,92,897,595,17,S_g17,17
34,4,1,SPATR,1C5,8839,1150,1150,1.495,7689,897,595,17,S_g17,17
34,5,1,MSP3,1.00E+05,13463,1432,1432,1.65,12031,897,595,17,S_g17,17
34,6,1,PF3D7_1136200,1A1,9032,1660,1660,2.277,7372,897,595,17,S_g17,17
34,7,1,PFSEA,1G1,35766,1911,1911,2.278,33855,897,595,17,S_g17,17
34,8,1,Landmark,1C3,65535,6688,6688,2.425,58847,897,595,17,S_g17,17
34,1,2,SERA5,1.00E+01,7471,1015,1015,1.167,6456,897,595,17,S_g17,17
34,2,2,MSP11,1A3,24225,1278,1278,1.733,22947,897,595,17,S_g17,17
34,3,2,RIPR,1G3,1583,1279,1279,-0.142,304,897,595,17,S_g17,17
34,4,2,SPATR,1C5,9017,1397,1397,1.321,7620,897,595,17,S_g17,17
34,5,2,MSP3,1.00E+05,12621,1570,1570,1.202,11051,897,595,17,S_g17,17
34,6,2,PF3D7_1136200,1A1,8311,1697,1697,1.16,6614,897,595,17,S_g17,17
34,7,2,PFSEA,1G1,33438,2298,2298,1.35,31140,897,595,17,S_g17,17
34,8,2,Landmark,1C3,65535,7985,7985,1.771,57550,897,595,17,S_g17,17
34,1,3,SERA5,1.00E+01,8962,1157,1157,1.637,7805,897,595,17,S_g17,17
34,2,3,MSP11,1A3,28910,1441,1441,2.257,27469,897,595,17,S_g17,17
34,3,3,RIPR,1G3,1467,1221,1221,-0.057,246,897,595,17,S_g17,17
34,4,3,SPATR,1C5,10087,1324,1324,1.568,8763,897,595,17,S_g17,17
34,5,3,MSP3,1.00E+05,15225,1664,1664,1.603,13561,897,595,17,S_g17,17
34,6,3,PF3D7_1136200,1A1,8438,1923,1923,1.185,6515,897,595,17,S_g17,17
34,7,3,PFSEA,1G1,37222,2314,2314,1.368,34908,897,595,17,S_g17,17
34,8,3,Landmark,1C3,65535,6686,6686,2.013,58849,897,595,17,S_g17,17
34,1,4,AMA1,1.00E+02,65535,2103,2103,2.898,63432,897,595,17,S_g17,17
34,2,4,SERA9,1A4,2819,1804,1804,-0.087,1015,897,595,17,S_g17,17
34,3,4,MSP7,1G4,9934,966,966,2.342,8968,897,595,17,S_g17,17
34,4,4,PF10_0166,1C6,8361,1063,1063,1.237,7298,897,595,17,S_g17,17
34,5,4,MSP10,1.00E+06,65535,2491,2491,3.112,63044,897,595,17,S_g17,17
34,6,4,MSP5,1A2,14889,2481,2481,0.855,12408,897,595,17,S_g17,17
34,7,4,MTRAP,1G2,2055,1918,1918,-0.307,137,897,595,17,S_g17,17
34,8,4,PF113,1C4,7182,1819,1819,0.006,5363,897,595,17,S_g17,17
34,1,5,AMA1,1.00E+02,65535,1911,1911,2.131,63624,897,595,17,S_g17,17
34,2,5,SERA9,1A4,2335,1359,1359,-0.089,976,897,595,17,S_g17,17
34,3,5,MSP7,1G4,8076,755,755,1.724,7321,897,595,17,S_g17,17
34,4,5,PF10_0166,1C6,6594,845,845,1.117,5749,897,595,17,S_g17,17
34,5,5,MSP10,1.00E+06,65535,2259,2259,2.073,63276,897,595,17,S_g17,17
34,6,5,MSP5,1A2,12064,2281,2281,0.482,9783,897,595,17,S_g17,17
34,7,5,MTRAP,1G2,3220,1826,1826,0.195,1394,897,595,17,S_g17,17
34,8,5,PF113,1C4,7346,1538,1538,1.774,5808,897,595,17,S_g17,17
34,1,6,AMA1,1.00E+02,65535,1173,1173,2.326,64362,897,595,17,S_g17,17
34,2,6,SERA9,1A4,2495,1052,1052,0.011,1443,897,595,17,S_g17,17
34,3,6,MSP7,1G4,11126,678,678,3.033,10448,897,595,17,S_g17,17
34,4,6,PF10_0166,1C6,6841,725,725,1.144,6116,897,595,17,S_g17,17
34,5,6,MSP10,1.00E+06,65535,1170,1170,1.907,64365,897,595,17,S_g17,17
34,6,6,MSP5,1A2,13360,1748,1748,0.468,11612,897,595,17,S_g17,17
34,7,6,MTRAP,1G2,3315,1822,1822,0.525,1493,897,595,17,S_g17,17
34,8,6,PF113,1C4,9456,1767,1767,1.666,7689,897,595,17,S_g17,17
34,1,7,H101,1M1,9401,816,816,0.517,8585,897,595,17,S_g17,17
34,2,7,PF3D7-1431400,1I3,3822,791,791,0.71,3031,897,595,17,S_g17,17
34,3,7,RHOPH3,1O3,1382,621,621,0.252,761,897,595,17,S_g17,17
34,4,7,MSRP3,1K5,1610,615,615,0.223,995,897,595,17,S_g17,17
34,5,7,PF13_0125,1M5,802,719,719,-0.247,83,897,595,17,S_g17,17
34,6,7,RH5,1I1,2700,1308,1308,0.128,1392,897,595,17,S_g17,17
34,7,7,SERA4,1O1,4095,1850,1850,1.13,2245,897,595,17,S_g17,17
34,8,7,AARP,1K3,1819,1786,1786,-0.145,33,897,595,17,S_g17,17
34,1,8,H101,1M1,10670,746,746,3.03,9924,897,595,17,S_g17,17
34,2,8,PF3D7-1431400,1I3,4289,704,704,0.975,3585,897,595,17,S_g17,17
